locus_tag	ftype	length_bp	gene	EC_number	COG	product
R7A_00400	CDS	1251	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
R7A_00401	CDS	660	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
R7A_00402	CDS	219				hypothetical protein
R7A_00403	CDS	759				hypothetical protein
R7A_00404	CDS	483				hypothetical protein
R7A_00405	CDS	1143	ydcO		COG3135	Inner membrane protein YdcO
R7A_00406	CDS	786				hypothetical protein
R7A_00407	CDS	405	infC		COG0290	Translation initiation factor IF-3
R7A_00408	CDS	627				hypothetical protein
R7A_00409	CDS	204	rpmI		COG0291	50S ribosomal protein L35
R7A_00410	CDS	402	rplT		COG0292	50S ribosomal protein L20
R7A_00411	CDS	1098	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
R7A_00412	CDS	423				hypothetical protein
R7A_00413	CDS	2409	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
R7A_00414	CDS	603				hypothetical protein
R7A_00415	CDS	996	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
R7A_00416	CDS	891	pgrR_1			HTH-type transcriptional regulator PgrR
R7A_00417	CDS	606	yceJ_1		COG3038	Cytochrome b561 homolog 2
R7A_00418	CDS	576	yceI		COG2353	Protein YceI
R7A_00419	CDS	987	gfo_1	1.1.99.28		Glucose--fructose oxidoreductase
R7A_00420	CDS	1659		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase Rv0785
R7A_00421	CDS	939	aes_1	3.1.1.-		Acetyl esterase
R7A_00422	CDS	783	caiD_1	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
R7A_00423	CDS	2085	pat_1	2.3.1.-	COG0454	Protein lysine acetyltransferase Pat
R7A_00424	CDS	1164	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
R7A_00425	CDS	1095	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
R7A_00426	CDS	630				hypothetical protein
R7A_00427	CDS	924	kce_1	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
R7A_00428	CDS	1047	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
R7A_00429	CDS	204				hypothetical protein
R7A_00430	CDS	1326	xylA	5.3.1.5	COG2115	Xylose isomerase
R7A_00431	CDS	363				hypothetical protein
R7A_00432	CDS	1455	xylB	2.7.1.17	COG1070	Xylulose kinase
R7A_00433	CDS	1323				hypothetical protein
R7A_00434	CDS	420				hypothetical protein
R7A_00435	CDS	624	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
R7A_00436	CDS	123				hypothetical protein
R7A_00437	CDS	768				hypothetical protein
R7A_00438	CDS	1167	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
R7A_00439	CDS	762	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
R7A_00440	CDS	1542	degP_1	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
R7A_00441	CDS	960	coaA_1	2.7.1.33		Pantothenate kinase
R7A_00442	CDS	324	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
R7A_00443	CDS	792	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
R7A_00444	CDS	837	rocF	3.5.3.1		Arginase
R7A_00445	CDS	744	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
R7A_00446	CDS	294				hypothetical protein
R7A_00447	CDS	651	hisH	2.4.2.-		Imidazole glycerol phosphate synthase subunit HisH
R7A_00448	CDS	477				hypothetical protein
R7A_00449	CDS	600	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
R7A_00450	CDS	552	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
R7A_00451	CDS	522				hypothetical protein
R7A_00452	CDS	600				hypothetical protein
R7A_00453	CDS	1311	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
R7A_00454	CDS	975				hypothetical protein
R7A_00455	CDS	1230	andAa	1.18.1.3		Anthranilate 1,2-dioxygenase system ferredoxin--NAD(+) reductase component
R7A_00456	CDS	315	ndoA_1			Naphthalene 1,2-dioxygenase system, ferredoxin component
R7A_00457	CDS	1092				hypothetical protein
R7A_00458	CDS	1032				hypothetical protein
R7A_00459	CDS	942	mglB		COG1879	D-galactose-binding periplasmic protein
R7A_00460	CDS	1077	rbsC_1		COG1172	Ribose import permease protein RbsC
R7A_00461	CDS	768	frcA_1	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
R7A_00462	CDS	996	idhA	1.1.1.18		Inositol 2-dehydrogenase
R7A_00463	CDS	795	actIII_2	1.3.1.-		Putative ketoacyl reductase
R7A_00464	CDS	1092	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
R7A_00465	CDS	636				hypothetical protein
R7A_00466	CDS	696				hypothetical protein
R7A_00467	CDS	1110	iolG_1	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
R7A_00468	CDS	867	ybbH		COG1737	Uncharacterized HTH-type transcriptional regulator YbbH
R7A_00469	CDS	1935	iolC	2.7.1.92		5-dehydro-2-deoxygluconokinase
R7A_00470	CDS	1851	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
R7A_00471	CDS	183				hypothetical protein
R7A_00472	CDS	918	iolE_1	4.2.1.44	COG1082	Inosose dehydratase
R7A_00473	CDS	219				hypothetical protein
R7A_00474	CDS	813	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
R7A_00475	CDS	708				hypothetical protein
R7A_00476	CDS	1140	phnM_1	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
R7A_00477	CDS	630	phnN	2.7.4.23		Ribose 1,5-bisphosphate phosphokinase PhnN
R7A_00478	CDS	756				hypothetical protein
R7A_00479	CDS	216				hypothetical protein
R7A_00480	CDS	996	rbsC_2		COG1172	Ribose import permease protein RbsC
R7A_00481	CDS	1566	rbsA_1	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
R7A_00482	CDS	963	rbsB_1		COG1879	Ribose import binding protein RbsB
R7A_00483	CDS	1104	rbsR		COG1609	Ribose operon repressor
R7A_00484	CDS	318				hypothetical protein
R7A_00485	CDS	336				hypothetical protein
R7A_00486	tRNA	77				tRNA-Arg(ccg)
R7A_00487	CDS	930				hypothetical protein
R7A_00488	CDS	915	dacD	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacD
R7A_00489	CDS	1815				hypothetical protein
R7A_00490	CDS	1101				hypothetical protein
R7A_00491	CDS	612	coaA_2	2.7.1.33		Pantothenate kinase
R7A_00492	CDS	306				hypothetical protein
R7A_00493	CDS	705	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
R7A_00494	CDS	1209	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
R7A_00495	CDS	255	nodF			Nodulation protein F
R7A_00496	CDS	843	ureD			Urease accessory protein UreD
R7A_00497	CDS	303	ureA	3.5.1.5	COG0831	Urease subunit gamma
R7A_00498	CDS	255				hypothetical protein
R7A_00499	CDS	588				hypothetical protein
R7A_00500	CDS	306	ureB1	3.5.1.5		Urease subunit beta 1
R7A_00501	CDS	495				hypothetical protein
R7A_00502	CDS	378				hypothetical protein
R7A_00503	CDS	1713	ureC1	3.5.1.5		Urease subunit alpha 1
R7A_00504	CDS	594				hypothetical protein
R7A_00505	CDS	606				hypothetical protein
R7A_00506	CDS	591	ureE			Urease accessory protein UreE
R7A_00507	CDS	672	ureF		COG0830	Urease accessory protein UreF
R7A_00508	CDS	441				hypothetical protein
R7A_00509	CDS	642	ureG		COG0378	Urease accessory protein UreG
R7A_00510	CDS	768	mtnB	4.2.1.109		Methylthioribulose-1-phosphate dehydratase
R7A_00511	CDS	633	yieH_2	3.1.3.-	COG0637	6-phosphogluconate phosphatase
R7A_00512	CDS	960	lsrR_1		COG2390	Transcriptional regulator LsrR
R7A_00513	CDS	186				hypothetical protein
R7A_00514	CDS	906	gcvA_1			Glycine cleavage system transcriptional activator
R7A_00515	CDS	1311				hypothetical protein
R7A_00516	CDS	873	ycjO_1		COG1175	Inner membrane ABC transporter permease protein YcjO
R7A_00517	CDS	825	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
R7A_00518	CDS	1005	malK_2	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
R7A_00519	CDS	771	polS_2	1.1.1.14		Sorbitol dehydrogenase
R7A_00520	CDS	1479	mtlK_1	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
R7A_00521	CDS	684	yieH_3	3.1.3.-	COG0637	6-phosphogluconate phosphatase
R7A_00522	CDS	1587	araB_1	2.7.1.16	COG1069	Ribulokinase
R7A_00523	CDS	1086	ugpC_2	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
R7A_00524	CDS	1047		1.1.1.9		D-xylulose reductase
R7A_00525	CDS	813				hypothetical protein
R7A_00526	CDS	867	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
R7A_00527	CDS	1275	eltP_1			Erythritol/L-threitol-binding protein
R7A_00528	CDS	918	rhaR_1			HTH-type transcriptional activator RhaR
R7A_00529	CDS	1404	norM		COG0534	Multidrug resistance protein NorM
R7A_00530	CDS	864				hypothetical protein
R7A_00531	CDS	885	rob_1		COG2207	Right origin-binding protein
R7A_00532	CDS	648	yecS_2		COG0765	L-cystine transport system permease protein YecS
R7A_00533	CDS	657	yecS_3		COG0765	L-cystine transport system permease protein YecS
R7A_00534	CDS	810	glnH_1		COG0834	ABC transporter glutamine-binding protein GlnH
R7A_00535	CDS	1062	gpuA	3.5.3.17	COG0010	Guanidinopropionase
R7A_00536	CDS	975	gcvA_2			Glycine cleavage system transcriptional activator
R7A_00537	CDS	1305	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
R7A_00538	CDS	1524				hypothetical protein
R7A_00539	CDS	1323				hypothetical protein
R7A_00540	CDS	882	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
R7A_00541	CDS	963				hypothetical protein
R7A_00542	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
R7A_00543	CDS	723	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
R7A_00544	CDS	1410				hypothetical protein
R7A_00545	CDS	615	pncA	3.5.1.19	COG1335	Nicotinamidase
R7A_00546	CDS	864				hypothetical protein
R7A_00547	CDS	2850	mop	1.2.99.7		Aldehyde oxidoreductase
R7A_00548	CDS	1542	Hnr	1.3.7.1		6-hydroxynicotinate reductase
R7A_00549	CDS	888				hypothetical protein
R7A_00550	CDS	585				hypothetical protein
R7A_00551	CDS	462	nicR		COG1846	HTH-type transcriptional repressor NicR
R7A_00552	CDS	795	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
R7A_00553	CDS	1002				hypothetical protein
R7A_00554	CDS	162				hypothetical protein
R7A_00555	CDS	696	nat	2.3.1.5	COG2162	Arylamine N-acetyltransferase
R7A_00556	CDS	1170	yhhT		COG0628	Putative transport protein YhhT
R7A_00557	CDS	1062	luxA_1	1.14.14.3		Alkanal monooxygenase alpha chain
R7A_00558	CDS	429				hypothetical protein
R7A_00559	CDS	315	sugE		COG2076	Quaternary ammonium compound-resistance protein SugE
R7A_00560	CDS	126				hypothetical protein
R7A_00561	CDS	810				hypothetical protein
R7A_00562	CDS	954	fieF_1		COG0053	Ferrous-iron efflux pump FieF
R7A_00563	CDS	405				hypothetical protein
R7A_00564	CDS	813	ubiE_1	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
R7A_00565	CDS	1272				hypothetical protein
R7A_00566	CDS	531	def	3.5.1.88	COG0242	Peptide deformylase
R7A_00567	CDS	954	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
R7A_00568	CDS	507				hypothetical protein
R7A_00569	CDS	747	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
R7A_00570	CDS	651				hypothetical protein
R7A_00571	CDS	1194	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
R7A_00572	CDS	1062				hypothetical protein
R7A_00573	CDS	777				hypothetical protein
R7A_00574	CDS	405				hypothetical protein
R7A_00575	CDS	363	yhaH		COG3152	Inner membrane protein YhaH
R7A_00576	CDS	855	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
R7A_00577	CDS	846				hypothetical protein
R7A_00578	CDS	726				hypothetical protein
R7A_00579	CDS	762				hypothetical protein
R7A_00580	CDS	180				hypothetical protein
R7A_00581	CDS	1440	betA_1	1.2.1.8		Oxygen-dependent choline dehydrogenase
R7A_00582	CDS	1212	auaG	1.14.13.222		Aurachin C monooxygenase/isomerase
R7A_00583	CDS	168				hypothetical protein
R7A_00584	CDS	495				hypothetical protein
R7A_00585	CDS	633				hypothetical protein
R7A_00586	CDS	405				hypothetical protein
R7A_00587	CDS	837	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
R7A_00588	CDS	477	lrp_1		COG1522	Leucine-responsive regulatory protein
R7A_00589	CDS	1536	bchE	1.21.98.3	COG1032	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
R7A_00590	CDS	399	yjgH		COG0251	RutC family protein YjgH
R7A_00591	CDS	894	argB	2.7.2.8	COG0548	Acetylglutamate kinase
R7A_00592	CDS	1497	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
R7A_00593	CDS	540	sigK			ECF RNA polymerase sigma factor SigK
R7A_00594	CDS	723				hypothetical protein
R7A_00595	CDS	558				Immunogenic protein MPB70
R7A_00596	CDS	504	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
R7A_00597	CDS	1596	emrB_1			Multidrug export protein EmrB
R7A_00598	CDS	1188	emrK_1		COG1566	Probable multidrug resistance protein EmrK
R7A_00599	CDS	735	betI_2			HTH-type transcriptional regulator BetI
R7A_00600	CDS	660	engB			GTP-binding protein EngB
R7A_00601	CDS	639	vatD_1	2.3.1.-		Streptogramin A acetyltransferase
R7A_00602	CDS	561				hypothetical protein
R7A_00603	CDS	1812	yidC		COG0706	Membrane protein insertase YidC
R7A_00604	CDS	354	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
R7A_00605	CDS	1488	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
R7A_00606	tRNA	77				tRNA-Arg(acg)
R7A_00607	CDS	423				hypothetical protein
R7A_00608	CDS	303				hypothetical protein
R7A_00609	CDS	213				hypothetical protein
R7A_00610	CDS	876	gltC_1			HTH-type transcriptional regulator GltC
R7A_00611	CDS	135				hypothetical protein
R7A_00612	CDS	969				hypothetical protein
R7A_00613	CDS	750	ucpA_1	1.-.-.-		Oxidoreductase UcpA
R7A_00614	CDS	588				hypothetical protein
R7A_00615	CDS	195				hypothetical protein
R7A_00616	CDS	525	ttr	2.3.1.-		Acetyltransferase
R7A_00617	CDS	228				hypothetical protein
R7A_00618	CDS	393				hypothetical protein
R7A_00619	CDS	888				hypothetical protein
R7A_00620	CDS	1320				hypothetical protein
R7A_00621	CDS	2658	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
R7A_00622	CDS	303				hypothetical protein
R7A_00623	CDS	429				hypothetical protein
R7A_00624	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
R7A_00625	CDS	1098	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
R7A_00626	CDS	657	metI		COG2011	D-methionine transport system permease protein MetI
R7A_00627	CDS	1116	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
R7A_00628	CDS	774	artJ_1		COG0834	ABC transporter arginine-binding protein 1
R7A_00629	CDS	1758	apc4_1	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
R7A_00630	CDS	2085	apc3_1	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
R7A_00631	CDS	828	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
R7A_00632	CDS	1047	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
R7A_00633	CDS	2373	betB_1	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
R7A_00634	CDS	732		1.1.1.-		2-keto-3-deoxy-L-fuconate dehydrogenase
R7A_00635	CDS	846		4.3.2.3		Ureidoglycolate lyase
R7A_00636	CDS	999	malK_3	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
R7A_00637	CDS	1056	iolG_2	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
R7A_00638	CDS	468				hypothetical protein
R7A_00639	CDS	840	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
R7A_00640	CDS	930	lacF_2			Lactose transport system permease protein LacF
R7A_00641	CDS	1260	msmE_1		COG1653	Multiple sugar-binding protein
R7A_00642	CDS	960	murQ_1	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
R7A_00643	CDS	882	gspK_1	2.7.1.8	COG2971	Glucosamine kinase GspK
R7A_00644	CDS	783	yvoA_1		COG2188	HTH-type transcriptional repressor YvoA
R7A_00645	CDS	1035	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
R7A_00646	CDS	1173	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
R7A_00647	CDS	1113	lhgO	1.1.3.15	COG0579	L-2-hydroxyglutarate oxidase LhgO
R7A_00648	CDS	2049	btuD_1	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
R7A_00649	CDS	1515	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
R7A_00650	CDS	744				hypothetical protein
R7A_00651	CDS	708	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
R7A_00652	CDS	3855				hypothetical protein
R7A_00653	CDS	1962				hypothetical protein
R7A_00654	CDS	1917	dnaK_1			Chaperone protein DnaK
R7A_00655	CDS	1131	dnaJ_1		COG0484	Chaperone protein DnaJ
R7A_00656	CDS	606	rsmA_1	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
R7A_00657	CDS	597				hypothetical protein
R7A_00658	CDS	780	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
R7A_00659	CDS	288				hypothetical protein
R7A_00660	CDS	747				hypothetical protein
R7A_00661	CDS	537				hypothetical protein
R7A_00662	CDS	1131				hypothetical protein
R7A_00663	CDS	873	araB_2	3.1.1.15		L-arabinolactonase
R7A_00664	CDS	639	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
R7A_00665	CDS	960	dgoK1	2.7.1.58	COG3734	Probable 2-dehydro-3-deoxygalactonokinase DgoK1
R7A_00666	CDS	768		1.1.1.390		Sulfoquinovose 1-dehydrogenase
R7A_00667	CDS	1350			COG2200	Uncharacterized signaling protein PA1727
R7A_00668	CDS	1818				hypothetical protein
R7A_00669	CDS	408				hypothetical protein
R7A_00670	CDS	1245				hypothetical protein
R7A_00671	CDS	942	gshB	6.3.2.3	COG0189	Glutathione synthetase
R7A_00672	CDS	1533	comM		COG0606	Competence protein ComM
R7A_00673	CDS	588				hypothetical protein
R7A_00674	CDS	585				hypothetical protein
R7A_00675	CDS	2172	glcB	2.3.3.9	COG2225	Malate synthase G
R7A_00676	CDS	2043				hypothetical protein
R7A_00677	CDS	303				hypothetical protein
R7A_00678	CDS	627				hypothetical protein
R7A_00679	CDS	372				hypothetical protein
R7A_00680	CDS	249				hypothetical protein
R7A_00681	CDS	1509	hilA_1		COG0457	Transcriptional regulator HilA
R7A_00682	CDS	357				hypothetical protein
R7A_00683	CDS	1482	hdc	4.1.1.22		Histidine decarboxylase
R7A_00684	CDS	1089	dcsD	2.6.99.3		O-ureido-L-serine synthase
R7A_00685	CDS	2028				hypothetical protein
R7A_00686	CDS	180				hypothetical protein
R7A_00687	CDS	174				hypothetical protein
R7A_00688	CDS	540	yceJ_2		COG3038	Cytochrome b561 homolog 2
R7A_00689	CDS	309				hypothetical protein
R7A_00690	CDS	1740		1.18.1.2		Ferredoxin--NADP reductase
R7A_00691	CDS	786				hypothetical protein
R7A_00692	tRNA	85				tRNA-Leu(cag)
R7A_00693	CDS	621	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
R7A_00694	CDS	822	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
R7A_00695	CDS	1902			COG1132	Uncharacterized ABC transporter ATP-binding protein TM_0288
R7A_00696	CDS	1026	glk	2.7.1.2	COG0837	Glucokinase
R7A_00697	CDS	1167	mepA_1	3.4.24.-		Penicillin-insensitive murein endopeptidase
R7A_00698	CDS	900				hypothetical protein
R7A_00699	CDS	1155	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
R7A_00700	CDS	693				hypothetical protein
R7A_00701	CDS	807	uppP_1	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
R7A_00702	CDS	378			COG0792	UPF0102 protein RPA0323
R7A_00703	CDS	915	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
R7A_00704	CDS	186				hypothetical protein
R7A_00705	CDS	189				hypothetical protein
R7A_00706	CDS	324				hypothetical protein
R7A_00707	CDS	1164	hemN_1	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
R7A_00708	CDS	663		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
R7A_00709	CDS	411				hypothetical protein
R7A_00710	CDS	717	rph	2.7.7.56	COG0689	Ribonuclease PH
R7A_00711	CDS	1083	hrcA		COG1420	Heat-inducible transcription repressor HrcA
R7A_00712	CDS	198				hypothetical protein
R7A_00713	CDS	1368				hypothetical protein
R7A_00714	CDS	618	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
R7A_00715	CDS	981	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
R7A_00716	CDS	627	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
R7A_00717	CDS	1245				hypothetical protein
R7A_00718	CDS	369				hypothetical protein
R7A_00719	CDS	462				hypothetical protein
R7A_00720	CDS	141				hypothetical protein
R7A_00721	CDS	507	yciF_1		COG3685	Protein YciF
R7A_00722	CDS	870	ku_1		COG1273	Non-homologous end joining protein Ku
R7A_00723	CDS	2490	ligD_1		COG1793	Multifunctional non-homologous end joining protein LigD
R7A_00724	CDS	675				hypothetical protein
R7A_00725	CDS	333				hypothetical protein
R7A_00726	CDS	345				hypothetical protein
R7A_00727	CDS	984				hypothetical protein
R7A_00728	CDS	321				hypothetical protein
R7A_00729	CDS	984	thadh_1	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
R7A_00730	CDS	1137	ybhR		COG0842	Probable multidrug ABC transporter permease YbhR
R7A_00731	CDS	921	ybhF		COG1131	Probable multidrug ABC transporter ATP-binding protein YbhF
R7A_00732	CDS	954				hypothetical protein
R7A_00733	CDS	741	cecR		COG1309	HTH-type transcriptional dual regulator CecR
R7A_00734	CDS	474		3.6.1.25	COG2954	Inorganic triphosphatase
R7A_00735	CDS	942				hypothetical protein
R7A_00736	CDS	825				hypothetical protein
R7A_00737	CDS	1377				hypothetical protein
R7A_00738	CDS	795				hypothetical protein
R7A_00739	CDS	861				hypothetical protein
R7A_00740	CDS	381				hypothetical protein
R7A_00741	CDS	627		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
R7A_00742	CDS	891	hdfR_1			HTH-type transcriptional regulator HdfR
R7A_00743	CDS	927				hypothetical protein
R7A_00744	CDS	723				hypothetical protein
R7A_00745	CDS	1749	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
